id;assignment;userid;timecreated;timemodified;grader;grade;attemptnumber
1095;13;1151;1573736403;1575388890;1400;10.0;0
1106;13;1167;1573890303;1575389038;1400;16.0;0
1109;16;1167;1573890338;1575389661;1400;10.0;0
1061;16;1239;1573470902;1575390347;1400;0.0;0
1063;17;1239;1573565402;1575390601;1400;9.0;0
1110;17;1167;1573890345;1575390757;1400;10.0;0
1111;18;1167;1573890352;1575392670;1400;15.0;0
1064;18;1239;1573566302;1575393017;1400;10.0;0
1112;19;1167;1573890359;1575393721;1400;13.0;0
1065;19;1239;1573580703;1575394250;1400;12.0;0
1104;22;1321;1573838102;1580228930;1400;9.0;0
1044;33;572;1573289105;1582031742;1400;6.0;0
2059;37;1343;1580749208;1582033206;1400;15.0;0
1047;35;928;1573299903;1582036358;1400;23.0;0
1048;36;572;1573371903;1582036718;1400;17.0;0
526;4;1002;1571995803;1573891843;1404;6.0;0
71;4;1309;1570715102;1573891868;1404;6.0;0
393;4;1343;1571675406;1573892196;1404;6.0;0
253;4;355;1571293803;1573892245;1404;6.0;0
321;4;69;1571571903;1573892311;1404;3.0;0
177;4;1267;1571047203;1573892434;1404;4.0;0
190;4;1239;1571152502;1573892474;1404;2.0;0
18;5;106;1570358702;1573893531;1404;5.0;0
87;5;430;1570795207;1573893587;1404;4.0;0
658;5;1227;1572183011;1573894054;1404;5.0;0
114;5;1167;1570869932;1573894073;1404;5.0;0
625;5;1253;1572120902;1573894116;1404;4.0;0
711;5;1302;1572200105;1573894258;1404;4.0;0
877;6;1385;1572293709;1573897642;1404;16.0;0
529;7;1002;1572000303;1573900082;1404;12.0;0
601;7;1374;1572093003;1573900253;1404;15.0;0
878;7;1385;1572293716;1573900291;1404;12.0;0
944;8;925;1572300908;1573901312;1404;9.0;0
165;8;176;1570974327;1573901853;1404;9.0;0
572;8;1304;1572075011;1573901916;1404;9.0;0
581;8;1373;1572076813;1573901919;1404;9.0;0
90;8;430;1570795218;1573902003;1404;2.0;0
610;8;1294;1572104710;1573902021;1404;9.0;0
335;8;1229;1571577314;1573902562;1404;6.0;0
325;8;69;1571571958;1573902628;1404;9.0;0
1114;9;170;1573902708;1573902708;-1;-1.0;0
471;9;1400;1571823022;1573906115;1404;15.0;0
922;9;274;1572297311;1573906150;1404;14.0;0
880;9;1385;1572293725;1573906865;1404;10.0;0
934;11;274;1572298214;1573910818;1404;8.0;0
761;11;1250;1572212703;1573911515;1404;14.0;0
1115;5;1291;1573912454;1573912463;1404;5.0;0
1116;7;1291;1573912491;1573912497;1404;15.0;0
1117;10;1291;1573912583;1573912589;1404;9.0;0
1118;11;1291;1573912610;1573912615;1404;8.0;0
1120;7;1305;1573913329;1573913329;-1;-1.0;0
2088;36;811;1580768102;1582039905;1400;14.0;0
1121;13;1289;1573937103;1574785329;1400;16.0;0
1145;14;1289;1574013602;1574785431;1400;13.0;0
1146;15;1289;1574015403;1574785504;1400;10.0;0
1147;16;1289;1574021703;1574785621;1400;10.0;0
1161;18;1289;1574108112;1574785923;1400;15.0;0
1162;19;1289;1574109003;1574786057;1400;14.0;0
1163;20;1289;1574109016;1574786445;1400;7.0;0
1148;13;1116;1574074803;1575189768;1404;16.0;0
1168;13;955;1574189103;1575189871;1404;10.0;0
1158;14;314;1574104503;1575191393;1404;12.0;0
1149;14;1116;1574075703;1575191360;1404;12.0;0
1169;14;955;1574190903;1575191622;1404;9.0;0
1119;14;1223;1573912803;1575191651;1404;15.0;0
1150;15;1116;1574076603;1575192316;1404;10.0;0
1171;15;955;1574191805;1575192589;1404;10.0;0
1157;15;1223;1574102702;1575192606;1404;10.0;0
1151;16;1116;1574077502;1575193895;1404;10.0;0
1154;16;356;1574089202;1575193927;1404;10.0;0
1152;17;1116;1574082003;1575194767;1404;10.0;0
1155;17;356;1574089205;1575194899;1404;10.0;0
1166;17;1223;1574142303;1575194940;1404;6.0;0
1153;18;1116;1574086503;1575195664;1404;15.0;0
1156;18;356;1574090103;1575195761;1404;15.0;0
1164;19;1116;1574111703;1575196928;1404;16.0;0
1124;15;69;1573985732;1575287598;1400;10.0;0
1129;20;69;1573986620;1575304953;1400;8.0;0
1123;14;69;1573985718;1575306262;1400;15.0;0
1122;13;69;1573985702;1575388537;1400;12.0;0
1125;16;69;1573985747;1575389466;1400;10.0;0
1126;17;69;1573985762;1575390521;1400;8.0;0
1127;18;69;1573986602;1575391851;1400;11.0;0
1128;19;69;1573986605;1575393087;1400;16.0;0
1135;22;1292;1574000103;1578733196;1404;20.0;0
1139;22;1330;1574012721;1578733912;1404;25.0;0
1134;23;1292;1573999203;1578735035;1404;0.0;0
1140;23;1330;1574012728;1578735320;1404;10.0;0
1130;24;1292;1573998302;1578735737;1404;10.0;0
1141;24;1330;1574012738;1578735862;1404;10.0;0
1131;25;1292;1573998305;1578736465;1404;14.0;0
1142;25;1330;1574012745;1578737025;1404;15.0;0
1132;28;1292;1573998307;1578737543;1404;5.0;0
1143;28;1330;1574012750;1578737770;1404;5.0;0
1133;29;1292;1573998309;1578738296;1404;10.0;0
1144;29;1330;1574012755;1578738577;1404;5.0;0
1137;30;1330;1574012702;1578739878;1404;10.0;0
1136;30;1292;1574006403;1578739791;1404;0.0;0
1138;31;1330;1574012708;1578740931;1404;10.0;0
1170;22;1269;1574191803;1580228610;1400;25.0;0
1175;25;1269;1574194505;1580746455;1400;10.0;0
2061;34;1295;1580752803;1581253556;1404;16.0;0
2062;35;1295;1580752808;1581254556;1404;4.0;0
1228;13;1400;1574416803;1574872503;1400;0.0;0
1229;14;1400;1574416808;1574872595;1400;0.0;0
1230;15;1400;1574416812;1574872650;1400;0.0;0
1231;16;1400;1574416817;1574872695;1400;0.0;0
1234;19;1400;1574416829;1574872900;1400;0.0;0
1235;20;1400;1574417702;1574872939;1400;0.0;0
1218;13;1261;1574350202;1574873663;1400;8.0;0
1242;15;1261;1574441102;1574876159;1400;2.0;0
1226;16;1261;1574357463;1574876535;1400;4.0;0
1182;13;1193;1574241303;1575189421;1404;12.0;0
1197;13;1314;1574246703;1575189550;1404;12.0;0
1190;13;935;1574244003;1575189758;1404;8.0;0
1219;13;1237;1574350206;1575190053;1404;16.0;0
1209;13;689;1574269203;1575190238;1404;16.0;0
1245;13;1342;1574511303;1575190303;1404;16.0;0
1183;14;1193;1574241308;1575191095;1404;15.0;0
1191;14;935;1574244005;1575191303;1404;15.0;0
1224;14;689;1574355602;1575191792;1404;15.0;0
1246;14;1342;1574511308;1575191833;1404;15.0;0
1184;15;1193;1574241312;1575192196;1404;10.0;0
1192;15;935;1574244007;1575192303;1404;10.0;0
1247;15;1342;1574511311;1575192733;1404;10.0;0
1185;16;1193;1574241316;1575193713;1404;9.0;0
1172;16;955;1574192703;1575194013;1404;10.0;0
1248;16;1342;1574511315;1575194236;1404;10.0;0
1186;17;1193;1574241320;1575194608;1404;10.0;0
1193;17;935;1574244903;1575194756;1404;10.0;0
1240;17;314;1574439302;1575194822;1404;8.0;0
1173;17;955;1574193602;1575194910;1404;10.0;0
1210;17;689;1574270102;1575195012;1404;10.0;0
1249;17;1342;1574511319;1575195052;1404;10.0;0
1187;18;1193;1574241324;1575195450;1404;15.0;0
1198;18;1314;1574253003;1575195525;1404;15.0;0
1194;18;935;1574244905;1575195648;1404;15.0;0
1241;18;314;1574440202;1575195701;1404;13.0;0
1177;18;955;1574195406;1575195776;1404;15.0;0
1214;18;1223;1574280903;1575195809;1404;10.0;0
1250;18;1342;1574511323;1575195997;1404;15.0;0
1188;19;1193;1574241328;1575196593;1404;11.0;0
1199;19;1314;1574255703;1575196795;1404;11.0;0
1195;19;935;1574244907;1575196904;1404;3.0;0
1180;19;356;1574240403;1575197032;1404;16.0;0
1212;19;955;1574276403;1575197084;1404;13.0;0
1215;19;1223;1574314202;1575197126;1404;16.0;0
1225;19;689;1574356503;1575197334;1404;16.0;0
1251;19;1342;1574511326;1575197417;1404;16.0;0
1189;20;1193;1574241332;1575197844;1404;8.0;0
1211;20;1314;1574271002;1575198090;1404;6.0;0
1196;20;935;1574244909;1575198184;1404;8.0;0
1181;20;356;1574240406;1575198338;1404;3.0;0
1213;20;955;1574277303;1575198375;1404;2.0;0
1243;20;1223;1574486102;1575198443;1404;5.0;0
1252;20;1342;1574511330;1575198611;1404;8.0;0
1220;17;1261;1574351102;1575279808;1400;9.0;0
1221;18;1261;1574351105;1575280198;1400;14.0;0
1222;19;1261;1574352003;1575283028;1400;7.0;0
1223;20;1261;1574352903;1575283590;1400;4.0;0
1202;15;1294;1574265607;1575286613;1400;10.0;0
1201;14;1294;1574265605;1575287984;1400;15.0;0
1200;13;1294;1574265602;1575292395;1400;4.0;0
1203;16;1294;1574265609;1575293431;1400;7.0;0
1204;17;1294;1574265611;1575300266;1400;7.0;0
1205;18;1294;1574265613;1575301279;1400;14.0;0
1206;19;1294;1574265614;1575301924;1400;11.0;0
1207;20;1294;1574265616;1575303834;1400;3.0;0
1227;20;355;1574415902;1575304829;1400;5.0;0
1238;17;355;1574419502;1575391286;1400;8.0;0
1239;18;1151;1574424903;1575392446;1400;9.0;0
1237;18;355;1574418603;1575392754;1400;15.0;0
1236;19;355;1574417707;1575393943;1400;16.0;0
1253;22;1240;1574520302;1578733352;1404;24.0;0
1254;23;1240;1574520305;1578735114;1404;0.0;0
1255;24;1240;1574520307;1578735764;1404;10.0;0
1256;25;1240;1574520309;1578736611;1404;9.0;0
1258;29;1240;1574520313;1578738363;1404;4.0;0
1257;28;1240;1574520311;1578737635;1404;0.0;0
1259;30;1240;1574520315;1578739832;1404;5.0;0
1174;24;1269;1574194503;1580230109;1400;8.0;0
1179;30;1269;1574198165;1580230894;1400;5.0;0
1176;28;1269;1574195403;1580322538;1400;5.0;0
1178;29;1269;1574196303;1580324306;1400;5.0;0
2064;33;1314;1580753703;1581252905;1404;10.0;0
2089;32;225;1580769002;1581605656;1400;11.0;0
1268;13;225;1574600402;1574871938;1400;12.0;0
1271;14;225;1574606702;1574875211;1400;15.0;0
1272;15;225;1574609403;1574875462;1400;10.0;0
1275;16;225;1574613005;1574876266;1400;9.0;0
1319;13;1190;1574660703;1575188856;1404;16.0;0
1317;13;1295;1574638203;1575189012;1404;16.0;0
1283;13;1338;1574615713;1575190078;1404;16.0;0
1330;13;712;1574676907;1575190248;1404;16.0;0
1261;13;1238;1574523002;1575190266;1404;14.0;0
1311;14;1295;1574631010;1575190667;1404;15.0;0
1327;14;1442;1574676003;1575191053;1404;3.0;0
1266;14;1237;1574592302;1575191757;1404;12.0;0
1284;14;1338;1574615718;1575191773;1404;15.0;0
1333;14;712;1574677805;1575191800;1404;15.0;0
1262;14;1238;1574523005;1575191814;1404;15.0;0
1321;15;1190;1574660708;1575192044;1404;7.0;0
1312;15;1295;1574631012;1575192108;1404;10.0;0
1329;15;1442;1574676905;1575192180;1404;0.0;0
1267;15;1237;1574594103;1575192652;1404;4.0;0
1285;15;1338;1574615723;1575192669;1404;10.0;0
1322;16;1190;1574660709;1575193563;1404;8.0;0
1315;16;1295;1574634610;1575193606;1404;10.0;0
1332;16;1442;1574677802;1575193647;1404;10.0;0
1270;16;1237;1574604002;1575194128;1404;5.0;0
1286;16;1338;1574615727;1575194148;1404;10.0;0
1274;16;689;1574613003;1575194190;1404;5.0;0
1338;16;712;1574679606;1575194202;1404;10.0;0
1323;17;1190;1574660711;1575194455;1404;10.0;0
1310;17;1295;1574631008;1575194524;1404;10.0;0
1335;17;1442;1574678706;1575194596;1404;6.0;0
1277;17;1237;1574614803;1575194954;1404;10.0;0
1288;17;1338;1574615734;1575194973;1404;10.0;0
1344;17;712;1574683206;1575195020;1404;10.0;0
1324;18;1190;1574660713;1575195300;1404;15.0;0
1309;18;1295;1574631006;1575195338;1404;15.0;0
1297;18;963;1574623807;1575392555;1400;4.0;0
1313;18;186;1574634603;1575195604;1404;15.0;0
1287;18;1237;1574615732;1575195827;1404;10.0;0
1289;18;1338;1574615739;1575195854;1404;15.0;0
1343;18;712;1574683203;1575195910;1404;15.0;0
1325;19;1190;1574660715;1575196293;1404;6.0;0
1318;19;1295;1574638210;1575196480;1404;16.0;0
1337;19;1442;1574679603;1575196533;1404;16.0;0
1328;19;314;1574676903;1575196962;1404;6.0;0
1294;19;1237;1574622003;1575197210;1404;3.0;0
1290;19;1338;1574615743;1575197256;1404;11.0;0
1347;19;712;1574687703;1575197349;1404;16.0;0
1326;20;1190;1574660717;1575197712;1404;3.0;0
1308;20;1295;1574631003;1575197761;1404;3.0;0
1340;20;1442;1574680510;1575197827;1404;3.0;0
1334;20;314;1574678703;1575198213;1404;0.0;0
1307;20;1237;1574625605;1575198459;1404;8.0;0
1291;20;1338;1574615748;1575198484;1404;8.0;0
1264;20;689;1574539203;1575198519;1404;8.0;0
1276;17;225;1574613903;1575279310;1400;9.0;0
1282;18;225;1574615711;1575279920;1400;15.0;0
1292;19;225;1574618403;1575281613;1400;15.0;0
1293;20;225;1574620203;1575283238;1400;8.0;0
1301;15;1203;1574623820;1575286874;1400;0.0;0
1341;15;1227;1574682302;1575287243;1400;10.0;0
1300;14;1203;1574623818;1575288284;1400;0.0;0
1314;13;567;1574634605;1575291904;1400;10.0;0
1316;17;567;1574636403;1575294616;1400;5.0;0
1302;17;1203;1574623822;1575300433;1400;8.0;0
1305;19;1002;1574623827;1575302998;1400;10.0;0
1303;19;1203;1574623824;1575303287;1400;0.0;0
1304;20;1203;1574623826;1575304049;1400;1.0;0
1306;20;1002;1574624702;1575304168;1400;8.0;0
1280;20;1250;1574615702;1575304633;1400;5.0;0
1299;14;963;1574623816;1575305408;1400;0.0;0
1339;14;1227;1574680503;1575305438;1400;15.0;0
1296;13;963;1574623802;1575388993;1400;4.0;0
1331;13;1227;1574676909;1575389012;1400;16.0;0
1278;13;1250;1574614806;1575389122;1400;12.0;0
1345;16;1227;1574684103;1575389636;1400;9.0;0
1346;17;1227;1574686803;1575390740;1400;9.0;0
1342;18;1442;1574682312;1575392329;1400;6.0;0
1281;18;1250;1574615707;1575392700;1400;15.0;0
1298;19;963;1574623811;1575393358;1400;5.0;0
1279;19;1250;1574614810;1575393749;1400;16.0;0
1260;31;1240;1574520318;1578740449;1404;15.0;0
1269;22;1212;1574601302;1578734522;1404;23.0;0
1426;23;1309;1574949670;1580740592;1400;10.0;0
2066;36;1343;1580755502;1582040711;1400;8.0;0
1167;13;59;1574185502;1574781336;1400;10.0;0
1216;14;59;1574331302;1574781475;1400;13.0;0
1217;15;59;1574333103;1574781527;1400;10.0;0
1244;16;59;1574501403;1574781641;1400;10.0;0
1265;17;59;1574588703;1574781710;1400;10.0;0
1364;18;59;1574696716;1574781788;1400;15.0;0
1394;13;170;1574714704;1574782002;1400;16.0;0
1396;14;170;1574715606;1574782059;1400;15.0;0
1397;15;170;1574716503;1574782168;1400;10.0;0
1399;16;170;1574717405;1574782240;1400;10.0;0
1409;17;170;1574719205;1574782282;1400;10.0;0
1412;18;170;1574720102;1574782336;1400;15.0;0
1419;19;170;1574721909;1574782812;1400;15.0;0
1160;17;1289;1574108103;1574785814;1400;8.0;0
1420;13;1171;1574871975;1574871975;-1;-1.0;0
1421;13;967;1574871979;1574871979;-1;-1.0;0
1422;13;1242;1574871982;1574871982;-1;-1.0;0
1423;13;1085;1574871984;1574871984;-1;-1.0;0
1232;17;1400;1574416821;1574872738;1400;0.0;0
1233;18;1400;1574416825;1574872847;1400;0.0;0
1424;13;325;1574873668;1572357892;-1;-1.0;0
1000;15;1235;1572681602;1574875675;1400;10.0;0
1349;13;1285;1574691303;1575189516;1404;16.0;0
1398;13;997;1574717403;1575189584;1404;12.0;0
1373;13;1286;1574703003;1575190113;1404;16.0;0
1406;14;986;1574718319;1575190649;1404;10.0;0
1361;14;1285;1574694002;1575191176;1404;9.0;0
1383;14;1314;1574707502;1575191188;1404;15.0;0
1374;14;1286;1574703006;1575191783;1404;15.0;0
1408;15;986;1574719203;1575192062;1404;10.0;0
1375;15;1286;1574703008;1575192680;1404;10.0;0
1410;16;986;1574719207;1575193595;1404;8.0;0
1391;16;1285;1574712002;1575193779;1404;10.0;0
1392;16;1314;1574713802;1575193789;1404;10.0;0
1380;16;1286;1574704802;1575194174;1404;8.0;0
1379;16;1238;1574703915;1575194210;1404;10.0;0
1377;17;1286;1574703903;1575195000;1404;7.0;0
1355;17;981;1574693125;1575194422;1404;10.0;0
1417;17;986;1574721902;1575194511;1404;5.0;0
1381;17;1238;1574705703;1575195033;1404;10.0;0
1362;18;981;1574694903;1575195253;1404;5.0;0
1411;18;986;1574719209;1575195321;1404;15.0;0
1395;18;1285;1574715603;1575195508;1404;15.0;0
1388;18;997;1574710205;1575195566;1404;10.0;0
1376;18;1286;1574703010;1575195877;1404;15.0;0
1382;18;1238;1574706603;1575195921;1404;15.0;0
1413;19;986;1574720105;1575196416;1404;8.0;0
1407;19;1285;1574718322;1575196702;1404;16.0;0
1384;19;1286;1574708402;1575197312;1404;6.0;0
1386;19;1238;1574709305;1575197374;1404;16.0;0
1416;20;986;1574721006;1575197747;1404;5.0;0
1415;20;1285;1574721002;1575197920;1404;7.0;0
1385;20;1286;1574709303;1575198506;1404;8.0;0
1350;20;712;1574691306;1575198539;1404;8.0;0
1387;20;1238;1574710202;1575198550;1404;3.0;0
1354;15;1385;1574693120;1575287182;1400;10.0;0
1414;15;1250;1574720107;1575287300;1400;10.0;0
1367;15;1343;1574701211;1575287341;1400;10.0;0
1353;14;1385;1574693116;1575288847;1400;15.0;0
1400;13;811;1574718303;1575292901;1400;8.0;0
1352;13;1385;1574693108;1575293077;1400;16.0;0
1356;16;1385;1574693127;1575293524;1400;10.0;0
1357;17;1385;1574693132;1575300794;1400;10.0;0
1402;18;811;1574718310;1575301413;1400;15.0;0
1358;18;1385;1574693137;1575301549;1400;15.0;0
1404;19;811;1574718316;1575302891;1400;4.0;0
1359;19;1385;1574693142;1575303137;1400;16.0;0
1360;20;1385;1574693149;1575304323;1400;8.0;0
1363;20;1227;1574694906;1575304486;1400;4.0;0
1372;20;1343;1574701232;1575304725;1400;7.0;0
1403;14;1250;1574718312;1575305667;1400;13.0;0
1366;14;1343;1574701208;1575305882;1400;15.0;0
1365;13;1343;1574701203;1575389223;1400;11.0;0
1418;16;1250;1574721905;1575390000;1400;9.0;0
1368;16;1343;1574701215;1575390024;1400;10.0;0
1401;17;1250;1574718305;1575390833;1400;8.0;0
1369;17;1343;1574701220;1575390871;1400;8.0;0
1348;18;1227;1574688603;1575392641;1400;9.0;0
1370;18;1343;1574701224;1575392722;1400;15.0;0
1351;19;1227;1574693102;1575393637;1400;9.0;0
1371;19;1343;1574701228;1575393826;1400;16.0;0
1425;22;1309;1574949663;1580229005;1400;25.0;0
1445;23;1350;1575128707;1580740490;1400;10.0;0
1451;31;1350;1575210603;1580742223;1400;14.0;0
1295;13;981;1574622903;1575188782;1404;12.0;0
1405;13;986;1574718318;1575188992;1404;12.0;0
1049;13;1442;1573394403;1575189238;1404;6.0;0
1084;13;356;1573642803;1575189839;1404;16.0;0
1320;14;1190;1574660706;1575190558;1404;15.0;0
1389;15;1285;1574710207;1575192243;1404;10.0;0
1390;15;1314;1574711103;1575192261;1404;10.0;0
1159;15;314;1574105403;1575192356;1404;10.0;0
1273;15;689;1574611203;1575192690;1404;10.0;0
1336;15;712;1574678707;1575192698;1404;10.0;0
1263;15;1238;1574523007;1575192714;1404;10.0;0
1165;16;1223;1574140502;1575194036;1404;10.0;0
1393;17;1285;1574713808;1575194659;1404;10.0;0
1378;17;1314;1574703908;1575194666;1404;10.0;0
1208;18;689;1574268302;1575195895;1404;15.0;0
1100;18;1272;1573823724;1575195982;1404;13.0;0
1452;13;1334;1575284010;1574153523;-1;-1.0;0
1453;15;1305;1575284299;1575284299;-1;-1.0;0
1454;15;108;1575284313;1575284313;-1;-1.0;0
993;16;1350;1572537617;1575284573;1400;10.0;0
997;20;1350;1572537634;1575286337;1400;8.0;0
1455;13;1305;1575286371;1575286370;-1;-1.0;0
1456;15;1283;1575286478;1575286478;-1;-1.0;0
1457;15;682;1575286483;1575286483;-1;-1.0;0
1458;15;1407;1575286486;1575186968;-1;-1.0;0
1459;15;1395;1575286496;1575286496;-1;-1.0;0
1460;15;68;1575286498;1575286498;-1;-1.0;0
1461;15;1109;1575286503;1575286503;-1;-1.0;0
1462;15;1201;1575286541;1575286541;-1;-1.0;0
1463;15;744;1575286544;1575286544;-1;-1.0;0
1464;15;1290;1575286546;1575286546;-1;-1.0;0
1465;15;1379;1575286549;1575286549;-1;-1.0;0
1466;15;567;1575286551;1574629756;-1;-1.0;0
1467;15;1221;1575286555;1575286555;-1;-1.0;0
1468;15;147;1575286558;1575286558;-1;-1.0;0
1469;15;106;1575286562;1575286562;-1;-1.0;0
1470;15;923;1575286565;1575286565;-1;-1.0;0
1471;15;782;1575286590;1575286590;-1;-1.0;0
1472;15;430;1575286594;1571402095;-1;-1.0;0
1473;15;834;1575286618;1575286618;-1;-1.0;0
1474;15;369;1575286622;1571302642;-1;-1.0;0
1475;15;1006;1575286625;1575286625;-1;-1.0;0
1476;15;385;1575286629;1575286629;-1;-1.0;0
1477;15;1228;1575287021;1575287021;-1;-1.0;0
1478;15;896;1575287024;1575287024;-1;-1.0;0
1479;15;811;1575287027;1575287026;-1;-1.0;0
1480;15;1303;1575287029;1575287029;-1;-1.0;0
1481;15;894;1575287031;1575287031;-1;-1.0;0
1482;15;1206;1575287133;1575287132;-1;-1.0;0
1483;15;1260;1575287135;1575287135;-1;-1.0;0
1484;15;443;1575287138;1575287138;-1;-1.0;0
1485;15;1405;1575287140;1575287140;-1;-1.0;0
1486;15;1164;1575287142;1575287142;-1;-1.0;0
1487;15;1374;1575287145;1573759617;-1;-1.0;0
1488;15;1068;1575287147;1575287147;-1;-1.0;0
1489;15;1218;1575287188;1575287188;-1;-1.0;0
1490;15;962;1575287191;1575287191;-1;-1.0;0
1491;15;458;1575287194;1575287193;-1;-1.0;0
1492;15;1151;1575287196;1575287196;-1;-1.0;0
1493;15;769;1575287198;1575287198;-1;-1.0;0
1494;15;1014;1575287200;1575287200;-1;-1.0;0
1495;15;963;1575287203;1572195983;-1;-1.0;0
1496;15;1106;1575287205;1575287205;-1;-1.0;0
1440;25;1212;1575020706;1578737205;1404;15.0;0
1441;28;1212;1575021603;1578737965;1404;0.0;0
1442;29;1212;1575021606;1578739072;1404;5.0;0
1443;30;1212;1575022503;1578739946;1404;10.0;0
1444;22;1350;1575128702;1580228744;1400;15.0;0
1446;24;1350;1575128712;1580230128;1400;10.0;0
1450;30;1350;1575205207;1580230908;1400;10.0;0
1431;30;1309;1574949699;1580231132;1400;9.0;0
1448;28;1350;1575128719;1580322559;1400;5.0;0
1429;28;1309;1574949689;1580322624;1400;5.0;0
1449;29;1350;1575205202;1580324373;1400;6.0;0
1430;29;1309;1574949693;1580324460;1400;5.0;0
1432;31;1309;1574949704;1580743090;1400;7.0;0
1447;25;1350;1575128716;1580747420;1400;13.0;0
2106;42;215;1602668240;1604127383;1404;14.0;0
1433;32;1309;1574949713;1581607295;1400;7.0;0
1435;34;1309;1574949725;1582030467;1400;13.0;0
1434;33;1309;1574949719;1582032102;1400;10.0;0
1438;37;1309;1574949747;1582033041;1400;15.0;0
1436;35;1309;1574949729;1582035420;1400;23.0;0
1437;36;1309;1574949735;1582039958;1400;25.0;0
1497;15;1241;1575287247;1575287247;-1;-1.0;0
1498;15;1253;1575287277;1575287277;-1;-1.0;0
1499;15;311;1575287308;1575287307;-1;-1.0;0
1500;15;1404;1575287310;1575287310;-1;-1.0;0
1501;15;339;1575287313;1575287313;-1;-1.0;0
1502;15;1430;1575287317;1575287317;-1;-1.0;0
1503;15;1375;1575287347;1575287347;-1;-1.0;0
1504;15;1265;1575287377;1575287377;-1;-1.0;0
1505;15;355;1575287379;1575287379;-1;-1.0;0
1506;15;1196;1575287382;1575287382;-1;-1.0;0
1507;15;907;1575287481;1575287481;-1;-1.0;0
1508;15;624;1575287484;1575287484;-1;-1.0;0
1509;15;1302;1575287486;1575287486;-1;-1.0;0
1510;15;210;1575287603;1575287603;-1;-1.0;0
1511;15;979;1575287606;1575287606;-1;-1.0;0
1512;15;1274;1575287608;1575287608;-1;-1.0;0
1513;15;1216;1575287611;1575287610;-1;-1.0;0
1514;15;1267;1575287613;1575287613;-1;-1.0;0
1515;15;1104;1575287735;1575287735;-1;-1.0;0
1516;15;1300;1575287738;1575287738;-1;-1.0;0
1517;15;275;1575287740;1575287740;-1;-1.0;0
1518;15;1220;1575287742;1575287742;-1;-1.0;0
1519;15;981;1575287745;1574621590;-1;-1.0;0
1520;14;1283;1575287819;1571077274;-1;-1.0;0
1521;14;682;1575287823;1575287823;-1;-1.0;0
1522;14;1407;1575287826;1575186964;-1;-1.0;0
1523;14;1395;1575287828;1575287828;-1;-1.0;0
1524;14;68;1575287830;1575287830;-1;-1.0;0
1525;14;1109;1575287888;1575287888;-1;-1.0;0
1526;14;1201;1575287892;1575287892;-1;-1.0;0
1527;14;744;1575287894;1575287894;-1;-1.0;0
1528;14;1290;1575287897;1575287897;-1;-1.0;0
1529;14;1379;1575287899;1575287899;-1;-1.0;0
1530;14;567;1575287902;1574629715;-1;-1.0;0
1531;14;1221;1575287904;1575287904;-1;-1.0;0
1532;14;147;1575287906;1575287906;-1;-1.0;0
1533;14;106;1575287908;1575287908;-1;-1.0;0
1534;14;923;1575287911;1575287911;-1;-1.0;0
1535;14;782;1575287927;1575287926;-1;-1.0;0
1536;14;430;1575287931;1575287931;-1;-1.0;0
1537;14;834;1575287985;1575287985;-1;-1.0;0
1538;14;369;1575287989;1571302624;-1;-1.0;0
1539;14;1006;1575287992;1575287992;-1;-1.0;0
1540;14;385;1575287995;1575287995;-1;-1.0;0
1541;14;1228;1575288421;1575288421;-1;-1.0;0
1542;14;896;1575288430;1575288430;-1;-1.0;0
1543;14;811;1575288433;1574717220;-1;-1.0;0
1544;14;1303;1575288441;1575288441;-1;-1.0;0
1545;14;894;1575288446;1575288446;-1;-1.0;0
1546;14;1206;1575288765;1575288765;-1;-1.0;0
1547;14;1260;1575288767;1575288767;-1;-1.0;0
1548;14;443;1575288769;1572259717;-1;-1.0;0
1549;14;1405;1575288771;1575288771;-1;-1.0;0
1550;14;1164;1575288774;1575288774;-1;-1.0;0
1551;14;1374;1575288776;1573754849;-1;-1.0;0
1552;14;1218;1575288858;1575288858;-1;-1.0;0
1553;13;682;1575291682;1573226251;-1;-1.0;0
1554;13;1407;1575291685;1574076059;-1;-1.0;0
1555;13;1395;1575291687;1575291687;-1;-1.0;0
1556;13;68;1575291689;1575291689;-1;-1.0;0
1557;13;1109;1575291751;1575291751;-1;-1.0;0
1558;13;1201;1575291755;1575291755;-1;-1.0;0
1559;13;744;1575291757;1575291757;-1;-1.0;0
1560;13;1290;1575291760;1575291760;-1;-1.0;0
1561;13;1379;1575291762;1575291762;-1;-1.0;0
1562;13;1221;1575291910;1575291910;-1;-1.0;0
1563;13;147;1575291913;1571650772;-1;-1.0;0
1564;13;106;1575291916;1570513251;-1;-1.0;0
1565;13;923;1575291918;1575291918;-1;-1.0;0
1566;13;782;1575291942;1571691164;-1;-1.0;0
1567;13;430;1575291948;1571401876;-1;-1.0;0
1568;13;834;1575292396;1575292396;-1;-1.0;0
1569;13;369;1575292400;1571302606;-1;-1.0;0
1570;13;1006;1575292403;1575292403;-1;-1.0;0
1571;13;385;1575292405;1575191119;-1;-1.0;0
1572;13;1203;1575292407;1574003486;-1;-1.0;0
1573;13;1228;1575292480;1574114529;-1;-1.0;0
1574;13;896;1575292483;1570802306;-1;-1.0;0
1575;13;1303;1575292903;1572600857;-1;-1.0;0
1576;13;894;1575292906;1575292906;-1;-1.0;0
1577;13;1206;1575292985;1575292985;-1;-1.0;0
1578;13;1260;1575293011;1575293011;-1;-1.0;0
